text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
@emmyyuriz Yeahhhh..mana tau ttbe dorg boleh satisfy masing masing punya needs. Aa gituwww	66916		29	1997	2022-01-25T15:13:17.422457Z	2022-01-25T15:13:17.422467Z	2.804
Kamu ibadah aja susah, apalagi bahagia.	66915	Positive	29	1996	2022-01-25T15:13:14.286185Z	2022-01-25T15:13:14.286196Z	1.53
@MOFASAD Hurmm ye la. Baru nak rasa bahagia kena perli	66914	Neutral	29	1995	2022-01-25T15:13:12.446582Z	2022-01-25T15:13:12.446593Z	3.161
Nak undi pemude lah..	66913	Negative	27	2077	2022-01-28T04:01:11.823650Z	2022-01-28T04:01:11.823660Z	2.215
abislahh org dah install tiktok. ngesend video tiktok jak kita pastok sama dirik. ndak berchat agik.	66912	Neutral	29	1993	2022-01-25T15:13:06.626226Z	2022-01-25T15:13:06.626235Z	2.047
@billeazrn VALID JUGA SIK WKWKWK	66911	Neutral	29	1992	2022-01-25T15:13:04.252438Z	2022-01-25T15:13:04.252449Z	2.619
BAPAK SIKIT	66910	Negative	29	1991	2022-01-25T15:13:01.337441Z	2022-01-25T15:13:01.337451Z	4.52
Penjawat awam negeri dan persekutuan serta swasta yang bekerja secara ulang alik dari Sabah ke WP Labuan adalah TID https://t.co/d3GOeOhen9	66909	Positive	29	1990	2022-01-25T15:12:56.524657Z	2022-01-25T15:12:56.524669Z	5.97
I'm at CIMB in Batu Berendam, Melaka https://t.co/jJZFZx7ha4	66908	Neutral	29	1989	2022-01-25T15:12:50.236035Z	2022-01-25T15:12:50.236045Z	1.999
Klik https://t.co/8ToULJ1RhZ Bola Gol Berita Terkini : Hampden Park, salah satu stadion lawas yang digunakan sebaga https://t.co/2q9urfMWYQ	66907	Neutral	29	1988	2022-01-25T15:12:47.951237Z	2022-01-25T15:12:47.951246Z	1.969
@MohdAfi32582715 @PakKimTun1 @azwaamanina Sebenarnya dia tak tahu apa yg dh TMJ buat bantu rakyat bangsa Johor..	66906	Neutral	29	1987	2022-01-25T15:12:45.676956Z	2022-01-25T15:12:45.676967Z	2.671
@MAYFLYBASE -Hyunsik itu anak penyanyi lawas terkenal -Foto masa kecilnya sering disangka foto r* bt* -dia jago bik https://t.co/ynfAyepdPK	66905	Negative	27	2076	2022-01-28T04:01:09.234485Z	2022-01-28T04:01:09.234493Z	3.273
Senyum Indah Langit dan Awan milik Bumi. , . https://t.co/hHPU9Bnn8o	66904	Positive	29	1985	2022-01-25T15:12:39.944726Z	2022-01-25T15:12:39.944737Z	2.615
Support lokal gaisss. Support la peniaga kecil..	66903	Positive	29	1984	2022-01-25T15:12:36.902565Z	2022-01-25T15:12:36.902575Z	1.645
Senyum mempelai cew nya sesuatu..	66902	Positive	29	1983	2022-01-25T15:12:34.857022Z	2022-01-25T15:12:34.857035Z	2.592
@MuhyiddinYassin moga anda Bantu dari segi pekej bantuan kwsp...izinkan keluar 5k dah ok pun. Bertahan sehingga beb https://t.co/aFn5saziPR	66901	Positive	29	1982	2022-01-25T15:12:31.892771Z	2022-01-25T15:12:31.892785Z	2.817
@mylmhdzn @akhilHafiz @jayroslan Dia kuat maki! Haaaaaa DA? Hahaaah	66900	Negative	29	1981	2022-01-25T15:12:28.793590Z	2022-01-25T15:12:28.793600Z	2.385
Anjir aku ga terlalu suka siwonhan baram baram baram T____T	66899	Negative	27	2075	2022-01-28T04:01:05.564856Z	2022-01-28T04:01:05.564868Z	1.677
@mohd_amirul18 Kalau dah dapat jawapan macam mana nak rt boleh dm bro	66898	Positive	29	1979	2022-01-25T15:12:23.475613Z	2022-01-25T15:12:23.475633Z	3.096
Bodoe apa tak boleh tidur hm	66897		29	1978	2022-01-25T15:12:20.057506Z	2022-01-25T15:12:20.057516Z	2.194
Tanpa filter siapa lah aku https://t.co/VIpEX5C0ml	66896	Neutral	29	1977	2022-01-25T15:12:17.558071Z	2022-01-25T15:12:17.558082Z	4.138
Yeayyy ! Amir dah clear troli shopee dia sambil selawat dan baca bismillah pastu tu tengah cari karpet pulak.Bab https://t.co/AFZb1hchpd	66895	Positive	29	1976	2022-01-25T15:12:13.126249Z	2022-01-25T15:12:13.126260Z	2.325
Keren!!Siswi SMKN 2 Subang Ciptakan Perangkap Serangga Sederhana, Murah danMudah https://t.co/gRpdHwWyNx	66894	Neutral	29	1975	2022-01-25T15:12:10.502954Z	2022-01-25T15:12:10.502964Z	1.796
@auniyniell mcm haram tek silicon haha	66893	Negative	29	1974	2022-01-25T15:12:08.397131Z	2022-01-25T15:12:08.397142Z	2.41
Bodoh ye, dah tahu tak cantik, tak ikut citarasa sendiri kenapa tah kahwin?	66892	Negative	29	1973	2022-01-25T15:12:05.658188Z	2022-01-25T15:12:05.658197Z	1.876
Dah ada jagung bakar, mesti mok lepak tepi pantey tok... bahhh @ Miri, Sarawak https://t.co/pTm6knYZDk	66891	Neutral	29	1972	2022-01-25T15:12:03.473002Z	2022-01-25T15:12:03.473013Z	5.781
Tak semestinya benda yang kita nak kita akan dapat. Macam aku, nak bebear we bare bears tu sebesar aku birthday nan https://t.co/YCvmE3ihwR	66890	Positive	29	1971	2022-01-25T15:11:57.365828Z	2022-01-25T15:11:57.365840Z	6.253
Cerita dari setahun lepas	66889	Positive	29	1970	2022-01-24T13:56:54.084827Z	2022-01-24T13:56:54.084840Z	244.889
Just posted a photo @ Madrasah Ihsaniah, Ampang Jaya, Selangor DE https://t.co/aLgN7LXTDr	66888	Neutral	29	1969	2022-01-24T13:52:48.853822Z	2022-01-24T13:52:48.853832Z	153.808
Berdasarkan data @JKJAVMY hingga hari ini, 3 negeri yg telah terima jumlah Dos 1 tertinggi berbanding yg telah daftar: 1) Perlis - 43%, atau 39,105 dari 90,878 yg daftar 2) KL - 42.5% atau 446,172 dari 1,050,922 yg daftar 3) Putrajaya - 40.5% atau 27,882 dari 68,809 yg daftar	66887	Neutral	29	1968	2022-01-24T13:50:14.347588Z	2022-01-24T13:50:14.347600Z	1.955
Selamat gini hari, Terran. https://t.co/0Gvc3lDVF7	66886	Neutral	29	1967	2022-01-24T13:50:12.086237Z	2022-01-24T13:50:12.086247Z	1.982
@Daoh95 Jom Kita Cuba nasib	66885	Positive	29	1966	2022-01-24T13:50:09.797586Z	2022-01-24T13:50:09.797597Z	2.838
Sebab rase tanggungjawab jaga nyawa org je kalau tak fikir tanggungjawab biar je patient tu tersadai atas klu rase penat	66884	Neutral	29	1965	2022-01-24T13:50:06.633320Z	2022-01-24T13:50:06.633337Z	3.977
Pak mendingan pake besi dragon. https://t.co/Tpl7WD6w1P	66883	Neutral	27	2074	2022-01-28T04:01:03.496533Z	2022-01-28T04:01:03.496546Z	2.666
@puddddin_ Hidup maw rilekk	66882	Positive	29	1963	2022-01-24T13:50:00.304961Z	2022-01-24T13:50:00.304972Z	2.658
betullah orang cakap, lelaki memang tak faham perempuan	66881	Neutral	29	1962	2022-01-24T13:49:57.310928Z	2022-01-24T13:49:57.310939Z	3.056
@tapiiiiiiiboong meh bayangke sik	66880	Negative	27	2073	2022-01-28T04:01:00.446286Z	2022-01-28T04:01:00.446300Z	3.611
@lyasrfna @itsaunibalqis Selangor johor kedah sume cuti hahaj . Agung malaysia gila bukan negeri	66879	Neutral	29	1960	2022-01-24T13:49:51.470325Z	2022-01-24T13:49:51.470334Z	9.433
@karmenlunarx nak cipta lebih peluang pekerjaan selaras dgn status Penang sebagai negeri paling maju bak kata macai https://t.co/l8d3zXLXTT	66878	Neutral	29	1959	2022-01-24T13:49:41.730269Z	2022-01-24T13:49:41.730283Z	2.79
@CoupleSofts Sexuality Only WA +62 857-1875-9887 KOTA BATU dan SEKITARNYA	66877	Negative	29	1958	2022-01-24T13:49:38.633466Z	2022-01-24T13:49:38.633477Z	2.092
@poemasahi @treasuremembers amin makaasih banyak beb makannya pake batu lie	66876	Positive	27	2072	2022-01-28T04:00:56.445743Z	2022-01-28T04:00:56.445758Z	3.901
@cahayanurs_ @nazmihalim_ Tgh injured , tunggu kaki baik betul dulu, kena buat semula sbb prestasi sah down teruk	66875	Neutral	29	1956	2022-01-24T13:49:34.133292Z	2022-01-24T13:49:34.133303Z	3.212
Hanya kepadaMu, Ya Allah https://t.co/7AYwgljQTM	66874	Positive	29	1955	2022-01-24T13:49:30.584295Z	2022-01-24T13:49:30.584307Z	1.688
I dah kol pusat vaksinasi PKD Kuala Langat kot2 i dpt suntik vaksin sekali masa anta my mom n the answer is NO reas https://t.co/EqKEFhgP4o	66873	Positive	29	1954	2022-01-24T13:49:28.564015Z	2022-01-24T13:49:28.564026Z	2.999
SPR terima notis tamat tempoh DUN Sarawak, pilihan raya ditangguh di bawah Seksyen 13 Ordinan Darurat (Kuasa-kuasa Perlu) 2021 - Setiausaha SPR @sprgovmy #JapenSarawak #sodiakroks https://t.co/89JrHowD80	66872	Neutral	29	1953	2022-01-24T13:49:25.222662Z	2022-01-24T13:49:25.222673Z	1.488
Pesuruhjaya Polis Sabah Hazani Ghazali berkata ahli politik itu turut berdepan tuduhan lain. #FMTNews #Cabul #UndukNgadau #Sabah #Polis #AhliPolitik https://t.co/xY1eSQfZuy	66871	Neutral	29	1952	2022-01-24T13:49:23.426530Z	2022-01-24T13:49:23.426541Z	1.8
@Lahvonia @fedtriyahya Tak takut kena kecam ke?	66870	Negative	29	1951	2022-01-24T13:49:21.339651Z	2022-01-24T13:49:21.339670Z	2.423
Ini semua salah kerajaan my ass https://t.co/8mF0Ac4kd7	66869	Negative	29	1950	2022-01-24T13:49:18.598201Z	2022-01-24T13:49:18.598212Z	2.563
Ak panggil nie popia pisang. Tapi tak tahu la orang lain panggil apa. #minumpetang #mco3.0 #DAY6 https://t.co/y9SvOxPDiZ	66868	Neutral	29	1949	2022-01-24T13:49:15.736424Z	2022-01-24T13:49:15.736437Z	2.835
Mane ye lori aiskrim nestle sy.. order dah lama ni	66867	Neutral	29	1948	2022-01-24T13:49:12.586857Z	2022-01-24T13:49:12.586867Z	7.128
Dengan telah dilakukannya koordinasi tersebut diharapkan rencana maupun persoalan terkait kawasan hutan di Kota Bat https://t.co/hhz3b5PObf	66866	Neutral	29	1947	2022-01-24T13:49:05.138608Z	2022-01-24T13:49:05.138618Z	1.681
@RFKhaleed Hahahaha. Yang ni kau tak kenal. Yang maybe kau kenal tu cerita lain. Hahah	66865	Positive	29	1946	2022-01-24T13:49:03.155434Z	2022-01-24T13:49:03.155444Z	4.375
@korinasyggrouch Mari memasak~	66864	Positive	29	1945	2022-01-24T13:48:58.436240Z	2022-01-24T13:48:58.436252Z	3.293
@TokJoeMY @leexmas4 Durian saya pun dah besau tok. Tak pasti sempat ke idak balik. https://t.co/N8ZNYET4eI	66863	Neutral	29	1944	2022-01-24T13:48:54.812256Z	2022-01-24T13:48:54.812266Z	2.531
Si Jago Merah Kembali Berulah 3 Unit Rumah di Bener Meriah Rata Dengan Tanah https://t.co/PHMEa3n6ka	66862	Neutral	29	1943	2022-01-24T13:48:51.973830Z	2022-01-24T13:48:51.973840Z	1.988
PENUGASAN SARINGAN KESIHATAN COVID-19 DI SEMPADAN Tarikh : 08 Jun 2021 Tempat : CIQ KSAB Tanjung Kupang, Gelang P https://t.co/6RYJz1wpPv	66861	Neutral	29	1942	2022-01-24T13:48:49.677402Z	2022-01-24T13:48:49.677413Z	2.616
MB Kedah test drive kereta baru dekat showroom dekat Penang masa tengan lockdown ni??? Mana boleh showroom kereta bukak masa ni? https://t.co/vi990jSs4G	66860	Neutral	29	1941	2022-01-24T13:48:46.757036Z	2022-01-24T13:48:46.757047Z	2.979
#ReymiV11 Ilmu aku tak ada putik,idea aku tak ada titik, semangat aku tak perlu petik, martabat aku tak perlu lan https://t.co/72AarW6eig	66859	Neutral	29	1940	2022-01-24T13:48:43.461153Z	2022-01-24T13:48:43.461163Z	2.87
@trustmyragee lempar batu	66858	Negative	29	1939	2022-01-24T13:48:40.280219Z	2022-01-24T13:48:40.280230Z	2.305
Semoga Allah beri petunjuk Masih ada waktu lagi utk aku @ dia undur diri	66857	Positive	29	1938	2022-01-24T13:48:37.629018Z	2022-01-24T13:48:37.629028Z	1.809
Jangan ngadi-ngadi dah, maruf aja masih jadi wapres.	66856	Neutral	27	2071	2022-01-28T04:00:50.485666Z	2022-01-28T04:00:50.485679Z	5.935
I'm at Rumoh Boh Ambo in Kota Bharu, Kelantan https://t.co/pW7ZUSzDoD	66855	Neutral	27	2070	2022-01-28T04:00:42.792605Z	2022-01-28T04:00:42.792622Z	1.555
@sundhoon diet jempol yuk biar kgk typo	66854	Neutral	27	2069	2022-01-28T04:00:39.794505Z	2022-01-28T04:00:39.794518Z	10.268
lima tahun akan datang nak try guna @TwtJodohMY hewhewhew	66853	Positive	29	1934	2022-01-24T13:48:30.131767Z	2022-01-24T13:48:30.131776Z	4.88
Kita buat mana yang kita mampu , dan bila sampai satu masa kita tidak lagi mampu untuk buat semua tu bukan bermaksu https://t.co/gWYqOX0BuC	66852	Neutral	29	1933	2022-01-24T13:48:24.920869Z	2022-01-24T13:48:24.920883Z	2.535
Update dapur tengah berasap tu guys. Taktau la apa rupanya tu. Kita dok bau je dari bawah ni.	66851	Neutral	29	1932	2022-01-24T13:48:22.048340Z	2022-01-24T13:48:22.048349Z	3.541
Selamat pagi, selamat bercuti pada yang bercuti! Yang kerja sep sikit Kedai alluskin bukak cam biasa! https://t.co/H0RzXR3tuH	66850	Positive	29	1931	2022-01-24T13:48:18.202846Z	2022-01-24T13:48:18.202856Z	1.809
@Creamcracker17 Aku on kt phone je na. Takde benda kt dunia ni yg boleh tutup kebodohan aku	66849	Neutral	29	1930	2022-01-24T13:48:16.010278Z	2022-01-24T13:48:16.010288Z	2.782
7 Jun 2021 | Isnin - Penugasan Anggota RELA Membantu Pihak PDRM Melakukan Sekatan Jalan Raya Sepanjang Tempoh Perin https://t.co/2tBEIcF1n9	66848	Neutral	29	1929	2022-01-24T13:48:12.935194Z	2022-01-24T13:48:12.935205Z	3.247
Group besor sekoloh duk sembang pasal hospital2 utk bini beranok. Cser ke normal ke ade belaka siap ngn harga. Haha https://t.co/Mvas397dYa	66847	Neutral	29	1928	2022-01-24T13:48:09.374717Z	2022-01-24T13:48:09.374726Z	23.759
: 014-2758495 / 012-7851689 / 019-6360700 : 3:00 PM - 8:00 PM (TUTUP Rabu) Kawasan Delivery: Sekitar kawasan Ulu Tiram, Desa Tebrau, Mount Austin, Taman Daya. Alamat Pick-Up/Take-Away : 2,Jalan Badik 8, Taman Puteri Wangsa, Ulu Tiram, Johor . #maQanJohor #maQanJohorBahru https://t.co/x0RketW0RE	66845	Neutral	29	1926	2022-01-24T13:47:43.166550Z	2022-01-24T13:47:43.166559Z	2.83
YB Menteri Kesihatan @DrAdhamBaba meninjau persiapan PPV AstraZeneca di Persada, Johor Bahru yg akan bermula esok. https://t.co/CHdweDBqlS	66844	Neutral	29	1925	2022-01-24T13:47:40.050941Z	2022-01-24T13:47:40.050952Z	1.784
@syazrilaziz_ uhuk sedih pinjam bahu	66843	Neutral	29	1924	2022-01-24T13:47:37.973897Z	2022-01-24T13:47:37.973908Z	2.669
sedih gilak eh sik tauk nak rasa apa gik dh tok sumpah sakit	66842	Negative	27	2067	2022-01-28T04:00:27.438400Z	2022-01-28T04:00:27.438415Z	2.893
Kenapa dihapus bas?	66841	Neutral	29	1922	2022-01-24T13:47:30.021397Z	2022-01-24T13:47:30.021408Z	2.974
Kenapa dengan Bank Islam malam ni eh geramnya orang nak buat transaksi ni heii	66840	Negative	29	1921	2022-01-24T13:47:26.734770Z	2022-01-24T13:47:26.734781Z	2.298
Aku craving benda manis la pulak.	66839	Positive	29	1920	2022-01-24T13:47:24.157700Z	2022-01-24T13:47:24.157709Z	3.75
Anaknya akan menjadi bertambah marah kerana kesan dari.mulut ibunya..jangan berkata begitu kerana ibu susu ibu itu https://t.co/iCVW0y9ko3	66838	Neutral	29	1919	2022-01-24T13:47:20.102868Z	2022-01-24T13:47:20.102882Z	5.521
Dah terbiasa lepaskn tanggungjawab pada cikgu2 dan sekolah. Sekali kene jaga anak sendiri baru tau. Huru hara dunia https://t.co/FcFiWxDnEW	66837	Positive	29	1918	2022-01-24T13:47:14.268344Z	2022-01-24T13:47:14.268354Z	2.873
Nak tapi salon tada buka lagi ini lockdown	66836	Neutral	29	1917	2022-01-24T13:47:11.086844Z	2022-01-24T13:47:11.086855Z	2.121
Hai korang! Kepada yang nak sambung belajar tapi tak tahu kat mana nak sambung belajar, JANGAN RISAU ! UniKlL menaw https://t.co/R3OSnKgIJk	66835	Positive	29	1916	2022-01-24T13:47:08.658330Z	2022-01-24T13:47:08.658340Z	2.784
"Kami ""sentiasa"" akan doakan awaks tau"	66834	Positive	29	1915	2022-01-24T13:47:05.584923Z	2022-01-24T13:47:05.584933Z	3.521
Jangan takut vaksin Demi Kemajuan Indonesia https://t.co/YggdIdx5u6	66833	Neutral	29	1914	2022-01-24T13:47:01.740030Z	2022-01-24T13:47:01.740041Z	7.311
@alter18base Kurang tahu	66832	Neutral	29	1913	2022-01-24T13:46:54.113399Z	2022-01-24T13:46:54.113410Z	2.17
Rindu nak balik kampung. Lepak2 time weekend	66831	Positive	29	1912	2022-01-24T13:46:51.647836Z	2022-01-24T13:46:51.647846Z	3.105
@cikzuee Kannn yang..bosan dah tengok batu je keliling rumah	66830	Positive	29	1911	2022-01-24T13:46:48.140773Z	2022-01-24T13:46:48.140787Z	2.21
Gila babi eh MB Kedah ni. Menteri macam ni dia berani buat macam ni sebab dia fikir rakyat tak boleh buat apa pada https://t.co/NTTTFIIAI8	66829	Negative	29	1910	2022-01-24T13:46:44.618075Z	2022-01-24T13:46:44.618085Z	1.885
Selangor terus kekal mencatatkan kes baharu tertinggi dengan 2,291 kes. #AWANInews #AWANI745 #HapusCOVID19 https://t.co/KOsGK2Bums	66828	Neutral	29	1909	2022-01-24T13:46:42.416625Z	2022-01-24T13:46:42.416635Z	2.725
Gaya hidup ke apa lu sendiri tau beliau macam mana. Kes dulu pemain bola sepak negeri &amp; Mara kalau tak silap, apa c https://t.co/5hgbO6oz3p	66827	Negative	29	1908	2022-01-24T13:46:39.370938Z	2022-01-24T13:46:39.370955Z	5.399
Ngiyup https://t.co/WET6Rkf0F5	66826	Neutral	27	2066	2022-01-28T04:00:24.146712Z	2022-01-28T04:00:24.146727Z	1.814
9 june 2021 /AADK DAERAH KUALA TERENGGANU Tidak ada perkara yang susah bagi orang yang mahu (ada keinginan yang ku https://t.co/664tr0JHof	66825	Neutral	29	1906	2022-01-24T13:46:31.841683Z	2022-01-24T13:46:31.841699Z	1.898
Adui penat2 record reels sekali tertekan discard. K	66824	Positive	29	1905	2022-01-24T13:46:29.642439Z	2022-01-24T13:46:29.642450Z	8.93
Ingat pilpres 2019 diujung perhitungan suara, banyak ambulans bawa batu, pemainnya pura2 pergi keluar negeri termas https://t.co/qnE8wQbBPy	66823	Neutral	29	1904	2022-01-24T13:46:20.398186Z	2022-01-24T13:46:20.398196Z	310.099
@_ndyraa If I dah buat DASS tu. Macam mana nak inform dekat doktor?	66822	Neutral	29	1903	2022-01-24T13:41:09.920328Z	2022-01-24T13:41:09.920339Z	5.074
Seramai lebih kurang 1,000 orang penduduk PPR Muhibbah menerima suntikan COVID-19 hari ini melalui program pertama trak bergerak vaksinasi. https://t.co/HnJf2jrPQg	66821	Neutral	29	1902	2022-01-24T13:41:04.557066Z	2022-01-24T13:41:04.557077Z	4.021
0817 SEKATAN POLIS Bandar Baru Salak Tinggi: 2 sekatan.. - Di persimpangan ke Kota Warisan - dan di arah bertentan https://t.co/u6qqrurfAH	66820	Neutral	29	1901	2022-01-24T13:41:00.172842Z	2022-01-24T13:41:00.172854Z	4.103
Kakak yg buat posting isu test drive MB Kedah di Autocity terima ugutan... Mungkin melibatkan keluarga dan lain...... ApA benda.. la.. dah kenapa dengan Kerajaan. Sekarang n.... https://t.co/d4VJmtMcqQ	66819	Positive	29	1900	2022-01-24T13:40:55.772384Z	2022-01-24T13:40:55.772394Z	3.709
@TanSri_AlHakim Bagus2	66818	Positive	29	1899	2022-01-24T13:40:51.749423Z	2022-01-24T13:40:51.749434Z	1.76
We Are Open Today , Free Pickup And Delivery Cover Seremban Area #staysafestayhome 9am-6pm Isnin-Sabtu Servis https://t.co/bNWhAEMSt4	66817	Neutral	27	2065	2022-01-28T04:00:21.933832Z	2022-01-28T04:00:21.933844Z	1.87
Kes turun sbb kes Selangor dah tak tinggi sangat, mass testing Selangor dah sampai daerah yg tak high case mcm Shah https://t.co/ooOh8s23Kh	66816	Neutral	29	1897	2022-01-24T13:40:47.131657Z	2022-01-24T13:40:47.131667Z	4.948
@rvituenak Semangat menguli bestie. Demi anak lanang.	66815	Positive	29	1896	2022-01-24T13:40:41.823580Z	2022-01-24T13:40:41.823590Z	6.012
@_Hajarrrrr Eh jap mcm 1 ep je	66814	Neutral	29	1895	2022-01-24T13:40:35.493617Z	2022-01-24T13:40:35.493628Z	3.876
Wilayah dengan tambang batu bara yang luas ternyata tak menjamin rendahnya tingkat kemiskinan. Riset JATAM menunjukkan, 80% dari seluruh wilayah tambang di Indonesia berisiko terhadap ketahanan pangan dan berujung pada kemiskinan. #HanyaLokadata https://t.co/CSgSBocjM5	66813	Neutral	29	1894	2022-01-24T13:40:31.314103Z	2022-01-24T13:40:31.314113Z	2.601
Zzeeeeeebbbrrraaaaaaaa @ Bukit Panjang, Singapore https://t.co/hSlq3BJjkL	66812	Neutral	27	2064	2022-01-28T04:00:19.705978Z	2022-01-28T04:00:19.705992Z	2.945
@zhafran_lxxvii @FlareEzzano Kalau tidak buat ape nak meroyan pasal ambik phone dan privasi ? Parents dia orang l https://t.co/FvqMJ6cGKv	66811	Neutral	29	1892	2022-01-24T13:40:26.279995Z	2022-01-24T13:40:26.280005Z	7.055
Syg2 org tu nk mandi pun payah.. Bising jee si naz ni lahh #rinduawakseparuhnyawa	66810	Positive	29	1891	2022-01-24T13:40:18.907126Z	2022-01-24T13:40:18.907136Z	3.392
Sukhoi Su-57 adalah jet tempur multiperan generasi kelima buatan Rusia yang dirancang untuk menghancurkan semua jen https://t.co/h0F2W38ci3	66809	Neutral	29	1890	2022-01-24T13:40:15.218304Z	2022-01-24T13:40:15.218315Z	2.522
@L0UIEPAYNO sik KKKKKKKKKKKKKK	66808	Neutral	27	2063	2022-01-28T04:00:16.379038Z	2022-01-28T04:00:16.379050Z	2.399
Ni yang jadikan kes naik kemudian dituduh rakyat tak jaga SOP	66807	Positive	29	1888	2022-01-24T13:40:10.530103Z	2022-01-24T13:40:10.530114Z	3.485
ahhhh sudahhhhhh	66806	Neutral	29	1887	2022-01-24T13:40:06.716243Z	2022-01-24T13:40:06.716254Z	2.643
@Tonny53859213 ok jap tau	66805	Neutral	29	1886	2022-01-24T13:40:03.766170Z	2022-01-24T13:40:03.766180Z	2.246
Jelas die ni xtau hukum. Thats it.	66804	Negative	29	1885	2022-01-24T13:40:01.194548Z	2022-01-24T13:40:01.194559Z	4.346
Sekian, terima kasih @YoursEesha https://t.co/FADb6udgDs	66803	Positive	29	1884	2022-01-24T13:39:56.534881Z	2022-01-24T13:39:56.534893Z	2.168
IOW PKPD 2021 / PROKLAMASI DARURAT / NATIONAL TASK FORCE / VAKSIN COVID-19 PEJABAT PENERANGAN DAERAH BESUT Parlimen : P.033 DUN : N02 DUN KOTA PUTERA Tarikh : 09 Jun 2021 ( RABU ) Masa : 9.00 pagi - 12.00 tengahari #MalaysiaPrihatin #japentrg #kitaAkanmenang #Covid19 https://t.co/Viyj6PSdwa	66802	Neutral	29	1883	2022-01-24T13:39:54.057139Z	2022-01-24T13:39:54.057154Z	9.623
@ZakwanVelasquez Thanks wan, bagi ayat lebih sikit	66801	Positive	29	1882	2022-01-24T13:39:44.110078Z	2022-01-24T13:39:44.110089Z	2.373
Alhamdulillah, syok betul cuaca harini. Tapi lgi brtmbh syok kalau pekena kopi ni hahaha	66800	Positive	29	1881	2022-01-24T13:39:41.386016Z	2022-01-24T13:39:41.386030Z	4.468
@mesutaqil Alumni uitm boleh ke ?	66799	Neutral	29	1880	2022-01-24T13:39:36.619611Z	2022-01-24T13:39:36.619622Z	2.69
@nazarulazreel_ Hmm. Ambe rela cancel panjat bukit besor sbb kawan2 ambe nk minum kofi	66798	Neutral	29	1879	2022-01-24T13:39:33.636270Z	2022-01-24T13:39:33.636280Z	23.417
Lagi besor dari gaji aku ni	66797	Positive	29	1878	2022-01-24T13:39:09.926561Z	2022-01-24T13:39:09.926573Z	9.062
Nantikan cerita menarik dari anak Tawau bernama @PeteTeo - kami akan kongsikan minggu depan!	66796	Positive	29	1877	2022-01-24T13:39:00.494991Z	2022-01-24T13:39:00.495002Z	2.666
Kenapa berniaga rezekinya 9 drpd 10? Kerana tahap keyakinan org yg berniaga tinggi terhadap Maha Pemberi Rezeki..bo https://t.co/cWLBsXm1s1	66795	Positive	29	1876	2022-01-24T13:38:57.503060Z	2022-01-24T13:38:57.503070Z	3.703
Macam bodoh la sekarang ni, nak solat kat surau/masjid pun tutup. Apa la masalahnya nak kena tutup, orang nak solat https://t.co/4Y4fyw9S9u	66794	Positive	29	1875	2022-01-24T13:38:53.495053Z	2022-01-24T13:38:53.495064Z	2.526
jual iphone ikat getah je .. sayurr,sayurr,sayurr..	66793	Neutral	29	1874	2022-01-24T13:38:50.636573Z	2022-01-24T13:38:50.636583Z	3.246
semangat yang kita perlukan. run luqman, run!	66792	Positive	29	1873	2022-01-24T13:38:47.099884Z	2022-01-24T13:38:47.099893Z	2.113
BUAT KALIAN SEMUA YANG STREAMING. KALIAN KEREN. PAHAM YA? GA BOLEH SEDIH BERLARUT-LARUT, SOALNYA KALIAN KEREN. LOVE YOU GUYS	66791	Positive	29	1872	2022-01-24T13:38:44.688196Z	2022-01-24T13:38:44.688207Z	5.171
@e33ati Kannn kang jawab kl pun kena halau kelantan pun kena halau pastu benda sesimple dari ig ni bawa ke twitter wtf	66789	Negative	29	1870	2022-01-24T13:38:36.410502Z	2022-01-24T13:38:36.410513Z	4.448
Team kroni	66788	Negative	29	1869	2022-01-24T13:38:31.647639Z	2022-01-24T13:38:31.647649Z	1.939
Mcm mana nak order kan makanan untuk orang lain negeri ehh.	66787	Neutral	29	1868	2022-01-24T13:38:29.401437Z	2022-01-24T13:38:29.401447Z	2.682
@acaiijawe Suka lelaki tinggi. Noktah. Pandai tak pandai cerita lain. Asalkan masing2 know how to survive, agama.	66786	Positive	29	1867	2022-01-24T13:38:26.404493Z	2022-01-24T13:38:26.404505Z	2.043
@marriedhaart Cari eh..hahaha.. mesti byk part ni..	66785	Neutral	29	1866	2022-01-24T13:38:24.034445Z	2022-01-24T13:38:24.034455Z	3.583
"""Kalau nak turunkan Liridon dan De Paula, mereka harus ubah sikap. Setakat nak tunggu bola, lawan Melaka, di Terengganu bolehlah."" #AWANInews #AWANIpagi https://t.co/eQVkDjaqVw"	66784	Neutral	29	1865	2022-01-24T13:38:20.153711Z	2022-01-24T13:38:20.153722Z	3.933
@ohhkiwii Hahaha mujur aydin behave, nangis kejap je hahaha klo tak mau lepas isyak baru siap	66783	Neutral	29	1864	2022-01-24T13:38:15.919175Z	2022-01-24T13:38:15.919185Z	2.636
Lepas ni sis jogging sorang lah.. partner sis ic kelantan lagi https://t.co/XF2o5TuN5d	66782	Positive	29	1863	2022-01-24T13:38:12.959207Z	2022-01-24T13:38:12.959219Z	3.057
Bilang I love you nya gak usah ngegas gini dong!	66781	Positive	29	1862	2022-01-24T13:38:09.554317Z	2022-01-24T13:38:09.554327Z	15.549
@jules1anne Dia ada buka untuk family member juga tu kak. Maybe amik satu family staff kot.	66780	Neutral	29	1861	2022-01-24T13:37:53.702240Z	2022-01-24T13:37:53.702250Z	11.504
